Datum Tid (UTC) Lufttemperatur Kvalitet
1984 07 28 15.9792 Y
1984 07 29 16.6875 Y
1984 07 30 16.5708 Y
1984 07 31 17.6167 Y
1984 08 01 18.0042 Y
1984 08 02 18.4 Y
1984 08 03 17.7042 Y
1984 08 04 19.0292 Y
1984 08 05 20.6375 Y
1984 08 06 18.5958 Y
1984 08 07 17.4417 Y
1984 08 08 16.7958 Y
1984 08 09 18.925 Y
1984 08 10 17.8042 Y
1984 08 11 16.1667 Y
1984 08 12 14.7375 Y
1984 08 13 16.3167 Y
1984 08 14 14.7042 Y
1984 08 15 13.0333 Y
1984 08 16 15.15 Y
1984 08 17 14.7 Y
1984 08 18 15.35 Y
1984 08 19 17.1708 Y
1984 08 20 17.0792 Y
1984 08 21 17.6 Y
1984 08 22 19.0042 Y
1984 08 23 19.5 Y
1984 08 24 18.725 Y
1984 08 25 13.6042 Y
1984 08 26 11.6625 Y
1984 08 27 12.7875 Y
1984 08 28 15.5125 Y
1984 08 29 16.4958 Y
1984 08 30 16.4833 Y
1984 08 31 16.3833 Y
1984 09 01 14.8875 Y
1984 09 02 12.6667 Y
1984 09 03 14.175 Y
1984 09 04 12.375 Y
1984 09 05 10.0833 Y
1984 09 06 10.3125 Y
1984 09 07 11.9167 Y
1984 09 08 12.8957 Y
1984 09 09 12.1042 Y
1984 09 10 11.987 Y
1984 09 11 11.7875 Y
1984 09 12 9.31667 Y
1984 09 13 10.2375 Y
1984 09 14 10.7174 Y
1984 09 15 10.3958 Y
1984 09 16 11.5042 Y
1984 09 17 11.8375 Y
1984 09 18 11.3083 Y
1984 09 19 10.6958 Y
1984 09 20 11.9375 Y
1984 09 21 11.9652 Y
1984 09 22 13.1429 Y
1984 09 23 12.0565 Y
1984 09 24 10.8864 Y
1984 09 25 10.6 Y
1984 09 26 10.2174 Y
1984 09 27 10.0542 Y
1984 09 28 9.47083 Y
1984 09 29 8.08889 G
1984 09 30 8.58333 Y
1984 10 01 12.6591 Y
1984 10 02 15.0174 Y
1984 10 03 14.7261 Y
1984 10 04 10.4864 Y
1984 10 05 11.9696 Y
1984 10 06 12.3167 Y
1984 10 07 11.1542 Y
1984 10 08 9.84583 Y
1984 10 09 11.4391 Y
1984 10 10 10.8105 Y
1984 10 11 10.4826 Y
1984 10 12 9.3 Y
1984 10 13 7.36667 Y
1984 10 14 8.91304 Y
1984 10 15 7.5087 Y
1984 10 16 6.16667 Y
1984 10 17 10.6478 Y
1984 10 18 9.68261 Y
1984 10 19 10.6333 Y
1984 10 20 10.56 Y
1984 10 21 9.50417 Y
1984 10 22 8.0375 Y
1984 10 23 9.77391 Y
1984 10 24 7.96087 Y
1984 10 25 7.96667 Y
1984 10 26 9.86667 Y
1984 10 27 8.55 Y
1984 10 28 8.29583 Y
1984 10 29 7.46522 Y
1984 10 30 10.5227 Y
1984 10 31 10.625 Y
1984 11 01 8.25217 Y
1984 11 02 7.94545 Y
1984 11 03 6.92917 Y
1984 11 04 7.35833 Y
1984 11 05 7.46667 Y
1984 11 06 6.6 Y
1984 11 07 6.92 Y
1984 11 08 6.09167 Y
1984 11 09 5.92381 Y
1984 11 10 3.90417 Y
1984 11 11 2.62727 Y
1984 11 12 2.82857 Y
1984 11 13 2.8 Y
1984 11 14 2.52727 Y
1984 11 15 0.404762 Y
1984 11 16 0.131818 Y
1984 11 17 -0.0875001 Y
1984 11 18 1.19167 Y
1984 11 19 1.4125 Y
1984 11 20 1.75833 Y
1984 11 21 2.52 Y
1984 11 22 2.99048 Y
1984 11 23 4.825 Y
1984 11 24 5.9125 Y
1984 11 25 5.96522 Y
1984 11 26 4.23333 Y
1984 11 27 1.98333 Y
1984 11 28 4.6 Y
1984 11 29 5.38182 Y
1984 11 30 5.26087 Y
1984 12 01 3.90833 Y
1984 12 02 4.3125 Y
1984 12 03 4.18333 Y
1984 12 04 3.98261 Y
1984 12 05 3.54167 Y
1984 12 06 3.54286 Y
1984 12 07 5.09583 Y
1984 12 08 7.18696 Y
1984 12 09 4.4625 Y
1984 12 10 5.07391 Y
1984 12 11 3.77273 Y
1984 12 12 2.46364 Y
1984 12 13 0.582609 Y
1984 12 14 -0.320833 Y
1984 12 15 -0.6 Y
1984 12 16 -1.5125 Y
1984 12 17 -4.41667 Y
1984 12 18 -1.01364 Y
1984 12 19 2.25 Y
1984 12 20 3.05 Y
1984 12 21 3.6625 Y
1984 12 22 2.24167 Y
1984 12 23 3.05652 Y
1984 12 24 3.16667 G
1984 12 25 0.9125 G
1984 12 26 -2.145 Y
1984 12 27 -2.1375 Y
1984 12 28 -1.75 Y
1984 12 29 -1.25 Y
1984 12 30 -1.47826 Y
1984 12 31 -0.438889 G
1985 01 01 -0.73 Y
1985 01 02 -1.92083 Y
1985 01 03 -5.56667 Y
1985 01 04 -7.87917 Y
1985 01 05 -10.1458 Y
1985 01 06 -9.75 Y
1985 01 07 -7.46087 Y
1985 01 08 -8.0087 Y
1985 01 09 -6.12083 Y
1985 01 10 -3.44545 Y
1985 01 11 -4.3913 Y
1985 01 12 -6.50417 Y
1985 01 13 -4.30435 Y
1985 01 14 -6.69583 Y
1985 01 15 -8.12083 Y
1985 01 16 -4.55238 Y
1985 01 17 -3.74 Y
1985 01 18 -2.62381 Y
1985 01 19 -3.76154 G
1985 01 20 -6.34545 Y
1985 01 21 -4.485 Y
1985 01 22 -1.31053 Y
1985 01 23 1.1625 Y
1985 01 24 -1.47083 Y
1985 01 25 -7.45 Y
1985 01 26 -7.7875 Y
1985 01 27 -6.1087 Y
1985 01 28 -3.9125 Y
1985 01 29 -0.970833 Y
1985 01 30 -0.169565 Y
1985 01 31 -1.25 Y
1985 02 01 0.404167 Y
1985 02 02 -7.32917 Y
1985 02 03 -10.0696 Y
1985 02 04 -6.95 Y
1985 02 05 -6.76087 Y
1985 02 06 -7.5125 Y
1985 02 07 -10.9167 Y
1985 02 08 -9.59167 Y
1985 02 09 -11.4292 Y
1985 02 10 -13.3609 Y
1985 02 11 -11.6333 Y
1985 02 12 -3.52609 Y
1985 02 13 -5.05833 Y
1985 02 14 -9.53043 Y
1985 02 15 -12.4391 Y
1985 02 16 -9.35652 Y
1985 02 17 -7.61667 Y
1985 02 18 -7.26957 Y
1985 02 19 -7.46522 Y
1985 02 20 -9.17391 Y
1985 02 21 -8.74167 Y
1985 02 22 -11.1957 Y
1985 02 23 -8.85217 Y
1985 02 24 -4.5 Y
1985 02 25 -4.07826 Y
1985 02 26 -3.12083 Y
1985 02 27 -1.6375 Y
1985 02 28 -1.1375 Y
1985 03 01 -2.1913 Y
1985 03 02 -2.65417 Y
1985 03 03 -2.14167 Y
1985 03 04 -3 Y
1985 03 05 -0.591667 Y
1985 03 06 0.2125 Y
1985 03 07 -0.7375 Y
1985 03 08 -2.5087 Y
1985 03 09 -3.68261 Y
1985 03 10 -2.83333 Y
1985 03 11 -1.12083 Y
1985 03 12 0.4875 Y
1985 03 13 0.0888889 Y
1985 03 14 0.7625 Y
1985 03 15 -0.1625 Y
1985 03 16 -1.77391 Y
1985 03 17 -0.6 Y
1985 03 18 -1.0375 Y
1985 03 19 0.508696 Y
1985 03 20 0.358333 Y
1985 03 21 1.08261 Y
1985 03 22 1.35833 Y
1985 03 23 1.40833 Y
1985 03 24 0.747826 Y
1985 03 25 0.809524 Y
1985 03 26 1.07391 Y
1985 03 27 1.61905 Y
1985 03 28 -0.0666667 Y
1985 03 29 -1.60455 Y
1985 03 30 -0.465217 Y
1985 03 31 1.26842 Y
1985 04 01 3.00556 Y
1985 04 02 5.2381 Y
1985 04 03 2.95714 Y
1985 04 04 0.795833 Y
1985 04 05 1.09167 Y
1985 04 06 0.0956522 Y
1985 04 07 0.809524 Y
1985 04 08 -0.00416668 Y
1985 04 09 -1.53043 Y
1985 04 10 -2.07368 Y
1985 04 11 -0.113636 Y
1985 04 12 0.881818 Y
1985 04 13 3.79583 Y
1985 04 14 1.48235 Y
1985 04 15 1.96818 Y
1985 04 16 1.88696 Y
1985 04 17 4.775 Y
1985 04 18 4.95833 Y
1985 04 19 5.71667 Y
1985 04 20 7.66818 Y
1985 04 21 4.2125 Y
1985 04 22 5.37826 Y
1985 04 23 0.883333 Y
1985 04 24 2.44583 Y
1985 04 25 0.7125 Y
1985 04 26 1.0875 Y
1985 04 27 2.46364 Y
1985 04 28 3.45833 Y
1985 04 29 1.22609 Y
1985 04 30 2.47826 Y
1985 05 01 4.04167 Y
1985 05 02 5.11333 G
1985 05 03 3.1125 G
1985 05 04 2.9 G
1985 05 05 4.1875 G
1985 05 06 9.9875 G
1985 05 07 11.375 G
1985 05 08 10.3 G
1985 05 09 7.8625 G
1985 05 10 9.35 G
1985 05 11 4.95 G
1985 05 12 9.275 G
1985 05 13 11.4 G
1985 05 14 13.55 G
1985 05 15 9.4625 G
1985 05 16 8.625 G
1985 05 17 8.7375 G
1985 05 18 8.8125 G
1985 05 19 9.1875 G
1985 05 20 10.4762 Y
1985 05 21 8.075 Y
1985 05 22 12.0174 Y
1985 05 23 8.30417 Y
1985 05 24 6.4375 Y
1985 05 25 10.787 Y
1985 05 26 16.0682 Y
1985 05 27 17.9375 Y
1985 05 28 19.5609 Y
1985 05 29 20.1955 Y
1985 05 30 12.5682 Y
1985 05 31 8.81364 Y
1985 06 01 10.3048 Y
1985 06 02 14.4429 Y
1985 06 03 11.1364 Y
1985 06 04 13.9739 Y
1985 06 05 16.5364 Y
1985 06 06 8.32174 Y
1985 06 07 9.41304 Y
1985 06 08 10.1217 Y
1985 06 09 10.6737 Y
1985 06 10 11.4087 Y
1985 06 11 9.95652 Y
1985 06 12 10.75 Y
1985 06 13 10.425 Y
1985 06 14 8.8125 Y
1985 06 15 8.675 Y
1985 06 16 11.8091 Y
1985 06 17 9.7125 Y
1985 06 18 11.7565 Y
1985 06 19 13.6136 Y
1985 06 20 14.5476 Y
1985 06 21 14.4292 Y
1985 06 22 18.1417 Y
1985 06 23 14.0167 Y
1985 06 24 16.5458 Y
1985 06 25 18.9522 Y
1985 06 26 19.2391 Y
1985 06 27 14.4833 Y
1985 06 28 12.4542 Y
1985 06 29 12.7826 Y
1985 06 30 13.8208 Y
1985 07 01 12.2565 Y
1985 07 02 12.9652 Y
1985 07 03 13.3957 Y
1985 07 04 15.875 Y
1985 07 05 16.9476 Y
1985 07 06 15.719 Y
1985 07 07 15.9 Y
1985 07 08 14.2429 Y
1985 07 09 15.0542 Y
1985 07 10 15.9864 Y
1985 07 11 16.3542 Y
1985 07 12 17.0609 Y
1985 07 13 18.3091 Y
1985 07 14 18.725 Y
1985 07 15 19.4571 Y
1985 07 16 15.5348 Y
1985 07 17 13.8227 Y
1985 07 18 16.6476 Y
1985 07 19 17.7273 G
1985 07 20 16.6167 Y
1985 07 21 15.4565 Y
1985 07 22 15.1217 Y
1985 07 23 13.2458 Y
1985 07 24 13.8273 Y
1985 07 25 14.6318 Y
1985 07 26 15.3042 Y
1985 07 27 15.9174 Y
1985 07 28 16.0958 Y
1985 07 29 15.9565 Y
1985 07 30 16.8565 Y
1985 07 31 15.7083 Y
1985 08 01 16.1739 Y
1985 08 02 16.0542 Y
1985 08 03 14.813 Y
1985 08 04 14.5435 Y
1985 08 05 14.6208 Y
1985 08 06 14.9435 Y
1985 08 07 13.75 Y
1985 08 08 14.6591 Y
1985 08 09 15.5739 Y
1985 08 10 17.5545 Y
1985 08 11 14.4381 Y
1985 08 12 16.4364 Y
1985 08 13 16.2696 Y
1985 08 14 16.56 Y
1985 08 15 17.5625 Y
1985 08 16 14.9917 Y
1985 08 17 15.6875 Y
1985 08 18 16.9875 Y
1985 08 19 16.9217 Y
1985 08 20 15.675 Y
1985 08 21 15.9045 Y
1985 08 22 15.5583 Y
1985 08 23 15.2 Y
1985 08 24 15.5833 Y
1985 08 25 15.3087 Y
1985 08 26 14.525 Y
1985 08 27 14.5545 Y
1985 08 28 15.3875 Y
1985 08 29 15.2 Y
1985 08 30 13.6739 Y
1985 08 31 16.125 Y
1985 09 01 16.8636 Y
1985 09 02 14.1773 Y
1985 09 03 15.2522 Y
1985 09 04 14.5125 Y
1985 09 05 12.4826 Y
1985 09 06 10.2609 Y
1985 09 07 8.66667 Y
1985 09 08 10.8 Y
1985 09 09 11.725 Y
1985 09 10 10.3917 Y
1985 09 11 10.7182 Y
1985 09 12 9.89583 Y
1985 09 13 10.7957 Y
1985 09 14 12.0708 Y
1985 09 15 11.5174 Y
1985 09 16 11.7667 Y
1985 09 17 11.0833 Y
1985 09 18 11.5542 Y
1985 09 19 11.9739 Y
1985 09 20 13.1913 Y
1985 09 21 10.7833 Y
1985 09 22 9.5 Y
1985 09 23 9.27826 Y
1985 09 24 9.56087 Y
1985 09 25 9.42174 Y
1985 09 26 8.56087 Y
1985 09 27 9.45417 Y
1985 09 28 9.8 Y
1985 09 29 7.30417 Y
1985 09 30 6.54783 Y
1985 10 01 14.3455 Y
1985 10 02 15.1583 Y
1985 10 03 14.1783 Y
1985 10 04 15.8667 Y
1985 10 05 13.8522 Y
1985 10 06 10.7053 Y
1985 10 07 11.6652 Y
1985 10 08 13.3826 Y
1985 10 09 10.26 Y
1985 10 10 9.72083 Y
1985 10 11 10.05 Y
1985 10 12 7.9375 Y
1985 10 13 5.57273 Y
1985 10 14 7.325 Y
1985 10 15 6.93333 Y
1985 10 16 9.37083 Y
1985 10 17 5.37619 Y
1985 10 18 7.67727 Y
1985 10 19 7.36957 Y
1985 10 20 7.75833 Y
1985 10 21 8.4381 Y
1985 10 22 6.38333 Y
1985 10 23 7.07391 Y
1985 10 24 5.49524 Y
1985 10 25 6.14783 Y
1985 10 26 4.02609 Y
1985 10 27 4.16087 Y
1985 10 28 4.61739 Y
1985 10 29 5.18696 Y
1985 10 30 7.75 Y
1985 10 31 6.375 Y
1985 11 01 1.02083 Y
1985 11 02 4.47826 Y
1985 11 03 4.05833 Y
1985 11 04 4.79565 Y
1985 11 05 6.38182 Y
1985 11 06 6.8 Y
1985 11 07 5.46087 Y
1985 11 08 2.67 Y
1985 11 09 5.6125 Y
1985 11 10 6.24167 Y
1985 11 11 2.45909 Y
1985 11 12 2.74167 Y
1985 11 13 2.075 Y
1985 11 14 1.47727 Y
1985 11 15 1.43333 Y
1985 11 16 -1.40833 Y
1985 11 17 -0.00476192 Y
1985 11 18 0.245833 Y
1985 11 19 -0.343478 Y
1985 11 20 -2.04167 Y
1985 11 21 1.28696 Y
1985 11 22 1.33333 Y
1985 11 23 1.1625 Y
1985 11 24 -0.0416667 Y
1985 11 25 0.0608695 Y
1985 11 26 -0.254167 Y
1985 11 27 -1.50455 Y
1985 11 28 -1.38696 Y
1985 11 29 -0.93913 Y
1985 11 30 -1.27083 Y
1985 12 01 -2.93478 Y
1985 12 02 -1.56957 Y
1985 12 03 2.8625 Y
1985 12 04 6.04783 Y
1985 12 05 2.72083 Y
1985 12 06 1.725 Y
1985 12 07 -2.93913 Y
1985 12 08 -3.425 Y
1985 12 09 -5.55 Y
1985 12 10 0.741667 Y
1985 12 11 -1 Y
1985 12 12 -1.22083 Y
1985 12 13 2.44783 Y
1985 12 14 2.44348 Y
1985 12 15 -1.77083 Y
1985 12 16 -0.634783 Y
1985 12 17 -3.525 Y
1985 12 18 -6.9 Y
1985 12 19 -1.2913 Y
1985 12 20 -3.70417 Y
1985 12 21 3.39583 Y
1985 12 22 5.30417 Y
1985 12 23 3.28333 Y
1985 12 24 3.3 G
1985 12 25 2.7375 G
1985 12 26 1.845 Y
1985 12 27 -3.16364 Y
1985 12 28 -1.05652 Y
1985 12 29 -1.43043 Y
1985 12 30 -2.99545 Y
1985 12 31 -1.3 G
1986 01 01 -3.145 Y
1986 01 02 -2.5619 Y
1986 01 03 -0.895833 Y
1986 01 04 -0.669565 Y
1986 01 05 -6.51818 Y
1986 01 06 -13.2318 Y
1986 01 07 -4.81304 Y
1986 01 08 -6.7625 Y
1986 01 09 -4.00909 Y
1986 01 10 -4.20417 Y
1986 01 11 -1.95263 Y
1986 01 12 0.873913 Y
1986 01 13 0.965218 Y
1986 01 14 1.48261 Y
1986 01 15 -1.0625 Y
1986 01 16 -5.49167 Y
1986 01 17 -5.44167 Y
1986 01 18 -3.28947 Y
1986 01 19 -2.37727 Y
1986 01 20 -2.53043 Y
1986 01 21 2.0087 Y
1986 01 22 1.94583 Y
1986 01 23 0.941667 Y
1986 01 24 0.709524 Y
1986 01 25 -0.1125 Y
1986 01 26 -0.977273 Y
1986 01 27 -0.716667 Y
1986 01 28 -2.97917 Y
1986 01 29 -0.730435 Y
1986 01 30 -1.90435 Y
1986 01 31 -1.45 Y
1986 02 01 -2.74583 Y
1986 02 02 -4.1375 Y
1986 02 03 -5.37391 Y
1986 02 04 -7.3087 Y
1986 02 05 -4.37083 Y
1986 02 06 -5.76087 Y
1986 02 07 -8.26667 Y
1986 02 08 -6.5 Y
1986 02 09 -4.78261 Y
1986 02 10 -4.225 Y
1986 02 11 -4.71739 Y
1986 02 12 -5.19583 Y
1986 02 13 -3.65417 Y
1986 02 14 -1.44583 Y
1986 02 15 -4.99583 Y
1986 02 16 -7.13684 Y
1986 02 17 -3.92917 Y
1986 02 18 -5.60833 Y
1986 02 19 -8.8 Y
1986 02 20 -8.43913 Y
1986 02 21 -9.55833 Y
1986 02 22 -8.13478 Y
1986 02 23 -7.61739 Y
1986 02 24 -7.8625 Y
1986 02 25 -8.83333 Y
1986 02 26 -5.39583 Y
1986 02 27 -4.24167 Y
1986 02 28 -4.26087 Y
1986 03 01 -3.7 Y
1986 03 02 -4.6087 Y
1986 03 03 -1.5087 Y
1986 03 04 -2.6125 Y
1986 03 05 0.647826 Y
1986 03 06 1.91739 Y
1986 03 07 0.290476 Y
1986 03 08 1.56667 Y
1986 03 09 -2.13333 Y
1986 03 10 -0.647826 Y
1986 03 11 -0.545833 Y
1986 03 12 -0.278261 Y
1986 03 13 -0.534783 Y
1986 03 14 -0.526087 Y
1986 03 15 -2.0875 Y
1986 03 16 -1.4625 Y
1986 03 17 0.5375 Y
1986 03 18 1.38696 Y
1986 03 19 1.7 Y
1986 03 20 2.43913 Y
1986 03 21 0.83913 Y
1986 03 22 0.965 G
1986 03 23 0.96875 Y
1986 03 24 1.45217 Y
1986 03 25 1.48333 Y
1986 03 26 2.97917 Y
1986 03 27 3.40455 Y
1986 03 28 4.25652 Y
1986 03 29 4.41304 Y
1986 03 30 3.24545 Y
1986 03 31 1.95 Y
1986 04 01 1.85882 Y
1986 04 02 1.925 Y
1986 04 03 2.1 Y
1986 04 04 0.327273 Y
1986 04 05 0.804167 Y
1986 04 06 -0.0583333 Y
1986 04 07 -0.495652 Y
1986 04 08 1.55417 Y
1986 04 09 1.3375 Y
1986 04 10 -1.96957 Y
1986 04 11 -2.51667 Y
1986 04 12 -1.34348 Y
1986 04 13 0.970833 Y
1986 04 14 0.8125 Y
1986 04 15 1.21739 Y
1986 04 16 1.27391 Y
1986 04 17 5.49545 Y
1986 04 18 3.34545 Y
1986 04 19 1.0375 Y
1986 04 20 1.78261 Y
1986 04 21 0.843478 Y
1986 04 22 5.84167 Y
1986 04 23 6.18636 Y
1986 04 24 4.02174 Y
1986 04 25 7.37826 Y
1986 04 26 7.925 Y
1986 04 27 13.425 Y
1986 04 28 14.4625 Y
1986 04 29 9.03333 Y
1986 04 30 7.04583 Y
1986 05 01 9.29565 Y
1986 05 02 7.75454 Y
1986 05 03 11.4542 Y
1986 05 04 14.6682 Y
1986 05 05 13.3667 Y
1986 05 06 14.425 Y
1986 05 07 15.4783 Y
1986 05 08 14.4042 Y
1986 05 09 9.30952 Y
1986 05 10 9.87826 Y
1986 05 11 9.84167 Y
1986 05 12 8.90833 Y
1986 05 13 11.7083 Y
1986 05 14 9.07826 Y
1986 05 15 10.0391 Y
1986 05 16 9.37917 Y
1986 05 17 9.66667 Y
1986 05 18 9.27273 Y
1986 05 19 10.5833 Y
1986 05 20 12.9789 Y
1986 05 21 14.981 Y
1986 05 22 13.1261 Y
1986 05 23 10.7667 Y
1986 05 24 9.21739 Y
1986 05 25 9.825 Y
1986 05 26 13.4 Y
1986 05 27 11.7826 Y
1986 05 28 11.6773 Y
1986 05 29 9.65217 Y
1986 05 30 9.67917 Y
1986 05 31 11.4375 Y
1986 06 01 9.15217 Y
1986 06 02 11.1417 Y
1986 06 03 10.7375 Y
1986 06 04 11.7458 Y
1986 06 05 14.2095 Y
1986 06 06 11.5391 Y
1986 06 07 9.92381 Y
1986 06 08 10.975 Y
1986 06 09 11.2304 Y
1986 06 10 13.2696 Y
1986 06 11 15.775 Y
1986 06 12 13.3952 Y
1986 06 13 13.3542 Y
1986 06 14 14.2818 Y
1986 06 15 15.9227 Y
1986 06 16 16.5917 Y
1986 06 17 16.27 Y
1986 06 18 20.5957 Y
1986 06 19 18.1095 Y
1986 06 20 14.6409 Y
1986 06 21 12.415 Y
1986 06 22 12.2174 Y
1986 06 23 12.235 Y
1986 06 24 13.1083 Y
1986 06 25 14.1542 Y
1986 06 26 18.05 Y
1986 06 27 18.2818 Y
1986 06 28 15.2708 Y
1986 06 29 15.0833 Y
1986 06 30 16.95 Y
1986 07 01 18.6 Y
1986 07 02 21.7875 Y
1986 07 03 19.1762 Y
1986 07 04 18.3042 Y
1986 07 05 18.1917 Y
1986 07 06 17.0609 Y
1986 07 07 17.1739 Y
1986 07 08 16.4708 Y
1986 07 09 14.5458 Y
1986 07 10 14.3083 Y
1986 07 11 16.1 Y
1986 07 12 12.5261 Y
1986 07 13 11.0417 Y
1986 07 14 14.4875 Y
1986 07 15 18.3217 Y
1986 07 16 18.9958 Y
1986 07 17 18.1458 Y
1986 07 18 17.3429 G
1986 07 19 16.0208 Y
1986 07 20 15.6708 Y
1986 07 21 16.5174 Y
1986 07 22 17.7273 Y
1986 07 23 17.1292 Y
1986 07 24 16.0455 Y
1986 07 25 15.5 Y
1986 07 26 16.5286 Y
1986 07 27 15.6292 Y
1986 07 28 18.1435 Y
1986 07 29 19.6542 Y
1986 07 30 18.4591 Y
1986 07 31 17.0708 Y
1986 08 01 18.4565 Y
1986 08 02 17.4773 G
1986 08 03 18.6947 Y
1986 08 04 22.9105 Y
1986 08 05 18.1438 Y
1986 08 06 16.0882 Y
1986 08 07 16.7526 Y
1986 08 08 17.7048 Y
1986 08 09 17.8273 Y
1986 08 10 16.9524 Y
1986 08 11 16.1238 Y
1986 08 12 14.7842 Y
1986 08 13 14.8611 Y
1986 08 14 13.6222 Y
1986 08 15 14.9313 G
1986 08 16 14.0773 Y
1986 08 17 14.9864 Y
1986 08 18 14.5042 Y
1986 08 19 14.0208 Y
1986 08 20 13.3833 Y
1986 08 21 13.5708 Y
1986 08 22 13.0091 Y
1986 08 23 13.0043 Y
1986 08 24 12.2238 Y
1986 08 25 12.5609 Y
1986 08 26 12 Y
1986 08 27 12.2304 Y
1986 08 28 14.2091 Y
1986 08 29 12.3905 Y
1986 08 30 11.687 Y
1986 08 31 11.4458 Y
1986 09 01 12.7042 Y
1986 09 02 12.5625 Y
1986 09 03 12.6591 Y
1986 09 04 11.6261 Y
1986 09 05 12.19 G
1986 09 06 12.1421 Y
1986 09 07 11.3667 Y
1986 09 08 10.0636 Y
1986 09 09 11.713 Y
1986 09 10 11.1909 Y
1986 09 11 10.5545 Y
1986 09 12 10.5762 Y
1986 09 13 9.71818 Y
1986 09 14 10.025 Y
1986 09 15 11.0542 Y
1986 09 16 10.4667 Y
1986 09 17 8.72917 Y
1986 09 18 8.1 Y
1986 09 19 11.5417 Y
1986 09 20 12.175 Y
1986 09 21 11.7652 Y
1986 09 22 11.1609 Y
1986 09 23 7.825 Y
1986 09 24 8.3875 Y
1986 09 25 7.98261 Y
1986 09 26 6.49131 Y
1986 09 27 5.73636 Y
1986 09 28 7.6913 Y
1986 09 29 11.8739 Y
1986 09 30 10.4 Y
1986 10 01 13.6217 Y
1986 10 02 10.8043 Y
1986 10 03 8.7087 Y
1986 10 04 8.22083 Y
1986 10 05 4.79167 Y
1986 10 06 6.79565 Y
1986 10 07 9.04167 Y
1986 10 08 7.09583 Y
1986 10 09 7.25 Y
1986 10 10 10.4826 Y
1986 10 11 9.25217 Y
1986 10 12 7.13478 Y
1986 10 13 7.0913 Y
1986 10 14 8.28261 Y
1986 10 15 10.7522 Y
1986 10 16 10.4375 Y
1986 10 17 6.49545 Y
1986 10 18 7.08636 Y
1986 10 19 9.25417 Y
1986 10 20 6.3087 Y
1986 10 21 6.78261 Y
1986 10 22 6.42727 Y
1986 10 23 7.20455 Y
1986 10 24 6.40417 Y
1986 10 25 5.66667 Y
1986 10 26 7.825 Y
1986 10 27 7.66522 Y
1986 10 28 8.05652 Y
1986 10 29 8.2375 Y
1986 10 30 6.9375 Y
1986 10 31 6.175 Y
1986 11 01 6.4625 Y
1986 11 02 4.7 Y
1986 11 03 2.5 Y
1986 11 04 5.54167 Y
1986 11 05 4.48636 Y
1986 11 06 4.87083 Y
1986 11 07 4.33913 Y
1986 11 08 7.29167 Y
1986 11 09 6.40435 Y
1986 11 10 6.9913 Y
1986 11 11 8.8 Y
1986 11 12 7.25652 Y
1986 11 13 2.59583 Y
1986 11 14 3.2875 Y
1986 11 15 4.43043 Y
1986 11 16 6.48696 Y
1986 11 17 5.4913 Y
1986 11 18 6.24762 Y
1986 11 19 7.12273 Y
1986 11 20 6.57143 Y
1986 11 21 3.44348 Y
1986 11 22 4.0625 Y
1986 11 23 5.95909 Y
1986 11 24 6.25 Y
1986 11 25 8.37083 Y
1986 11 26 8.925 Y
1986 11 27 6.25417 Y
1986 11 28 7.42917 Y
1986 11 29 7.36957 Y
1986 11 30 5.67083 Y
1986 12 01 7.0875 Y
1986 12 02 3.675 Y
1986 12 03 6.77391 Y
1986 12 04 7.95 Y
1986 12 05 7.72917 Y
1986 12 06 5.16956 Y
1986 12 07 -0.57 Y
1986 12 08 3.12174 Y
1986 12 09 3.79167 Y
1986 12 10 5.66522 Y
1986 12 11 2.68261 Y
1986 12 12 1.44348 Y
1986 12 13 1.85417 Y
1986 12 14 0.53913 Y
1986 12 15 -0.404348 Y
1986 12 16 0.83913 Y
1986 12 17 1.0913 Y
1986 12 18 0.1375 Y
1986 12 19 -0.0125 Y
1986 12 20 -2.68696 Y
1986 12 21 -2.5375 Y
1986 12 22 -2.1 Y
1986 12 23 -2.73043 Y
1986 12 24 -1.98333 G
1986 12 25 -3.27143 G
1986 12 26 -2.825 Y
1986 12 27 -4.89583 Y
1986 12 28 -6.74583 Y
1986 12 29 -0.683333 Y
1986 12 30 -3 Y
1986 12 31 -4.455 G
1987 01 01 -3.99524 Y
1987 01 02 -4.24167 Y
1987 01 03 -5.17917 Y
1987 01 04 -7.77917 Y
1987 01 05 -6.6875 Y
1987 01 06 -9.50417 Y
1987 01 07 -10.6565 Y
1987 01 08 -8.34783 Y
1987 01 09 -13.6522 Y
1987 01 10 -15.7875 Y
1987 01 11 -15.0783 Y
1987 01 12 -12.2182 Y
1987 01 13 -10.6292 Y
1987 01 14 -8.02174 Y
1987 01 15 -4.96667 Y
1987 01 16 -3.83333 Y
1987 01 17 -4.4375 Y
1987 01 18 -4.8875 Y
1987 01 19 -3.83333 Y
1987 01 20 -2.48636 Y
1987 01 21 -2.22727 Y
1987 01 22 -1.88636 Y
1987 01 23 -4.75417 Y
1987 01 24 -3.40833 Y
1987 01 25 0.204167 Y
1987 01 26 -5.32273 Y
1987 01 27 -6.04091 Y
1987 01 28 -10.7292 Y
1987 01 29 -11.2542 Y
1987 01 30 -5.30435 Y
1987 01 31 1.34783 Y
1987 02 01 -0.566667 Y
1987 02 02 0.620833 Y
1987 02 03 -1.20435 Y
1987 02 04 -0.230435 Y
1987 02 05 1.85 Y
1987 02 06 2.54762 Y
1987 02 07 -1.32083 Y
1987 02 08 -4.1375 Y
1987 02 09 -6.11304 Y
