Datum Tid (UTC) Lufttemperatur Kvalitet
1987 08 26 15.5333 G
1987 08 27 15.5667 G
1987 08 28 14.8333 G
1987 08 29 14 G
1987 08 30 14.1333 G
1987 08 31 13.7 G
1987 09 01 14.4 G
1987 09 02 16.8333 G
1987 09 03 16.1 G
1987 09 04 14.4333 G
1987 09 05 16.9667 G
1987 09 06 16.8 G
1987 09 07 13.8 G
1987 09 08 13.7333 G
1987 09 09 13.9 G
1987 09 10 13.8667 G
1987 09 11 13.6667 G
1987 09 12 13.1667 G
1987 09 13 14.9667 G
1987 09 14 14.1667 G
1987 09 15 13.6667 G
1987 09 16 11.8667 G
1987 09 17 10.7 G
1987 09 18 12.7667 G
1987 09 19 11.6333 G
1987 09 20 10.5333 G
1987 09 21 11.6667 G
1987 09 22 15.2667 G
1987 09 23 11.5333 G
1987 09 24 11.6 G
1987 09 25 11.8 G
1987 09 26 11.2333 G
1987 09 27 7.1 G
1987 09 28 8.23333 G
1987 09 29 8.36667 G
1987 09 30 9.1 G
1987 10 01 8.56667 G
1987 10 02 9.2 G
1987 10 03 8.96667 G
1987 10 04 10.0333 G
1987 10 05 10.9333 G
1987 10 06 13.3667 G
1987 10 07 11.6667 G
1987 10 08 12.6 G
1987 10 09 10.5667 G
1987 10 10 11.7667 G
1987 10 11 12.6667 G
1987 10 12 13 G
1987 10 13 9.83333 G
1987 10 14 9.9 G
1987 10 15 11.4333 G
1987 10 16 13.9667 G
1987 10 17 11.9 G
1987 10 18 10.3 G
1987 10 19 9.33333 G
1987 10 20 11.1 G
1987 10 21 9.66667 G
1987 10 22 10 G
1987 10 23 9.6 G
1987 10 24 8.1 G
1987 10 25 7.1 G
1987 10 26 7.23333 G
1987 10 27 7.66667 G
1987 10 28 7.3 G
1987 10 29 5.76667 G
1987 10 30 5.7 G
1987 10 31 4.8 G
1987 11 01 6.06667 G
1987 11 02 5.23333 G
1987 11 03 7.06667 G
1987 11 04 5.43333 G
1987 11 05 6.76667 G
1987 11 06 7.76667 G
1987 11 07 7.06667 G
1987 11 08 6.43333 G
1987 11 09 3.63333 G
1987 11 10 4.56667 G
1987 11 11 3.53333 G
1987 11 12 7.36667 G
1987 11 13 6.5 G
1987 11 14 5.23333 G
1987 11 15 5.96667 G
1987 11 16 6.06667 G
1987 11 17 8.06667 G
1987 11 18 5.43333 G
1987 11 19 7.9 G
1987 11 20 5.73333 G
1987 11 21 3.5 G
1987 11 22 6.06667 G
1987 11 23 5.26667 G
1987 11 24 3.23333 G
1987 11 25 2.6 G
1987 11 26 3.5 G
1987 11 27 4.46667 G
1987 11 28 3.03333 G
1987 11 29 0.366667 G
1987 11 30 2.93333 G
1987 12 01 -0.366667 G
1987 12 02 -1.63333 G
1987 12 03 -1.63333 G
1987 12 04 0.133333 G
1987 12 05 0.533333 G
1987 12 06 0.8 G
1987 12 07 -3.96667 G
1987 12 08 -3.2 G
1987 12 09 1.43333 G
1987 12 10 4.9 G
1987 12 11 1.1 G
1987 12 12 0.4 G
1987 12 13 1.66667 G
1987 12 14 1.2 G
1987 12 15 2.2 G
1987 12 16 1.66667 G
1987 12 17 1.7 G
1987 12 18 4.96667 G
1987 12 19 5.26667 G
1987 12 20 6.23333 G
1987 12 21 6.06667 G
1987 12 22 5.76667 G
1987 12 23 3.3 G
1987 12 24 1.56667 G
1987 12 25 2.7 G
1987 12 26 5.7 G
1987 12 27 7.26667 G
1987 12 28 6.1 G
1987 12 29 7.46667 G
1987 12 30 6.86667 G
1987 12 31 4.56667 G
1988 01 01 6.23333 G
1988 01 02 8.4 G
1988 01 03 6.66667 G
1988 01 04 5.53333 G
1988 01 05 4.5 G
1988 01 06 4.76667 G
1988 01 07 5.76667 G
1988 01 08 0.6 G
1988 01 09 2.46667 G
1988 01 10 4 G
1988 01 11 3.93333 G
1988 01 12 3.86667 G
1988 01 13 2.56667 G
1988 01 14 1.56667 G
1988 01 15 2.4 G
1988 01 16 2.76667 G
1988 01 17 2.1 G
1988 01 18 2.1 G
1988 01 19 1.93333 G
1988 01 20 1.3 G
1988 01 21 2.66667 G
1988 01 22 2.9 G
1988 01 23 2.33333 G
1988 01 24 0.866667 G
1988 01 25 2.9 G
1988 01 26 5.56667 G
1988 01 27 4.6 G
1988 01 28 2.9 G
1988 01 29 1.56667 G
1988 01 30 0.633333 G
1988 01 31 -0.4 G
1988 02 01 2.63333 G
1988 02 02 4.96667 G
1988 02 03 3.76667 G
1988 02 04 5.36667 G
1988 02 05 4.86667 G
1988 02 06 3.66667 G
1988 02 07 3.23333 G
1988 02 08 1.5 G
1988 02 09 2 G
1988 02 10 3.16667 G
1988 02 11 3.16667 G
1988 02 12 2.96667 G
1988 02 13 2.63333 G
1988 02 14 3.13333 G
1988 02 15 2.03333 G
1988 02 16 2.43333 G
1988 02 17 2.3 G
1988 02 18 1.33333 G
1988 02 19 -0.233333 G
1988 02 20 -2.26667 G
1988 02 21 2.23333 G
1988 02 22 2.36667 G
1988 02 23 1.8 G
1988 02 24 -1.03333 G
1988 02 25 0.0333333 G
1988 02 26 -0.333333 G
1988 02 27 0.433333 G
1988 02 28 2.43333 G
1988 02 29 0.5 G
1988 03 01 -1.73333 G
1988 03 02 -2.93333 G
1988 03 03 0.2 G
1988 03 04 2.2 G
1988 03 05 1.5 G
1988 03 06 2.03333 G
1988 03 07 0.4 G
1988 03 08 -0.833333 G
1988 03 09 -1.03333 G
1988 03 10 3.83333 G
1988 03 11 2.8 G
1988 03 12 -0.4 G
1988 03 13 -0.866667 G
1988 03 14 -1.63333 G
1988 03 15 -1.36667 G
1988 03 16 3.63333 G
1988 03 17 -1.2 G
1988 03 18 -3.06667 G
1988 03 19 0.933333 G
1988 03 20 1.96667 G
1988 03 21 1.63333 G
1988 03 22 0.633333 G
1988 03 23 1.13333 G
1988 03 24 2.3 G
1988 03 25 4.06667 G
1988 03 26 5.03333 G
1988 03 27 5.53333 G
1988 03 28 2.53333 G
1988 03 29 3.93333 G
1988 03 30 6.66667 G
1988 03 31 6.7 G
1988 04 01 7.3 G
1988 04 02 5 G
1988 04 03 5.96667 G
1988 04 04 6.26667 G
1988 04 05 6.36667 G
1988 04 06 3.3 G
1988 04 07 7.5 G
1988 04 08 5.03333 G
1988 04 09 3.83333 G
1988 04 10 3 G
1988 04 11 5.7 G
1988 04 12 5.3 G
1988 04 13 3.36667 G
1988 04 14 5.73333 G
1988 04 15 7.86667 G
1988 04 16 10.7667 G
1988 04 17 10 G
1988 04 18 11.0333 G
1988 04 19 7.73333 G
1988 04 20 15.0667 G
1988 04 21 10.3 G
1988 04 22 3.73333 G
1988 04 23 1.96667 G
1988 04 24 4.56667 G
1988 04 25 4.63333 G
1988 04 26 4.83333 G
1988 04 27 5.76667 G
1988 04 28 3.43333 G
1988 04 29 7.83333 G
1988 04 30 13.3667 G
1988 05 01 13.4667 G
1988 05 02 14.5333 G
1988 05 03 12.3333 G
1988 05 04 13.0667 G
1988 05 05 11 G
1988 05 06 10.7 G
1988 05 07 12.9 G
1988 05 08 12.4333 G
1988 05 09 11.7667 G
1988 05 10 9.23333 G
1988 05 11 13.4 G
1988 05 12 14.4667 G
1988 05 13 15.2 G
1988 05 14 17.4667 G
1988 05 15 15.6667 G
1988 05 16 16.4667 G
1988 05 17 15.4667 G
1988 05 18 11.2667 G
1988 05 19 11.3333 G
1988 05 20 8.76667 G
1988 05 21 10.0333 G
1988 05 22 11.3667 G
1988 05 23 12.9333 G
1988 05 24 12.8333 G
1988 05 25 15.7667 G
1988 05 26 18.4 G
1988 05 27 18.8333 G
1988 05 28 20.6 G
1988 05 29 21.3 G
1988 05 30 16.6 G
1988 05 31 14.7333 G
1988 06 01 13.4 G
1988 06 02 12.8333 G
1988 06 03 13.4333 G
1988 06 04 13.8667 G
1988 06 05 15.5667 G
1988 06 06 15.6333 G
1988 06 07 19.3333 G
1988 06 08 20.2667 G
1988 06 09 22.3667 G
1988 06 10 21.3 G
1988 06 11 15.7333 G
1988 06 12 17.2 G
1988 06 13 18.0333 G
1988 06 14 19.0333 G
1988 06 15 16.7333 G
1988 06 16 19.1667 G
1988 06 17 19.5667 G
1988 06 18 18.1 G
1988 06 19 19.2333 G
1988 06 20 20.4 G
1988 06 21 17.4 G
1988 06 22 16.6333 G
1988 06 23 17.0333 G
1988 06 24 19.9 G
1988 06 25 17.8 G
1988 06 26 17.6 G
1988 06 27 18.6667 G
1988 06 28 20.9333 G
1988 06 29 21.7667 G
1988 06 30 19.6667 G
1988 07 01 20.6 G
1988 07 02 18.3 G
1988 07 03 17.7333 G
1988 07 04 19.3667 G
1988 07 05 19.9333 G
1988 07 06 19.5333 G
1988 07 07 18 G
1988 07 08 17.5667 G
1988 07 09 16.6333 G
1988 07 10 17.6 G
1988 07 11 20.3667 G
1988 07 12 19.0667 G
1988 07 13 19.5 G
1988 07 14 16.7 G
1988 07 15 17.2667 G
1988 07 16 17.6 G
1988 07 17 17.3 G
1988 07 18 18.8 G
1988 07 19 18.1333 G
1988 07 20 16 G
1988 07 21 17.5 G
1988 07 22 17.2667 G
1988 07 23 19.1667 G
1988 07 24 22.4333 G
1988 07 25 19.2 G
1988 07 26 18.5667 G
1988 07 27 18.1667 G
1988 07 28 17.4333 G
1988 07 29 16.8 G
1988 07 30 16.4 G
1988 07 31 15.6333 G
1988 08 01 16.2333 G
1988 08 02 15.0333 G
1988 08 03 15.1333 G
1988 08 04 14.6667 G
1988 08 05 15.5 G
1988 08 06 16.5 G
1988 08 07 17.9667 G
1988 08 08 20 G
1988 08 09 21.0667 G
1988 08 10 21.2667 G
1988 08 11 19.5667 G
1988 08 12 17.2333 G
1988 08 13 16.3 G
1988 08 14 17.7 G
1988 08 15 19.6667 G
1988 08 16 16.5667 G
1988 08 17 16.1333 G
1988 08 18 16.7 G
1988 08 19 18.3 G
1988 08 20 17.0667 G
1988 08 21 15.4 G
1988 08 22 15.9667 G
1988 08 23 12.3333 G
1988 08 24 15.2667 G
1988 08 25 16.3667 G
1988 08 26 14.1667 G
1988 08 27 15.9667 G
1988 08 28 18.4667 G
1988 08 29 17.5667 G
1988 08 30 15.6667 G
1988 08 31 17.0667 G
1988 09 01 18.4 G
1988 09 02 16.3333 G
1988 09 03 13.9667 G
1988 09 04 15.1667 G
1988 09 05 14.2667 G
1988 09 06 15.0667 G
1988 09 07 15.5333 G
1988 09 08 15.7333 G
1988 09 09 15 G
1988 09 10 16.5667 G
1988 09 11 14.4333 G
1988 09 12 12.5333 G
1988 09 13 12.3 G
1988 09 14 12.6 G
1988 09 15 12.7333 G
1988 09 16 15.2 G
1988 09 17 13.2333 G
1988 09 18 14.4667 G
1988 09 19 14.8333 G
1988 09 20 14.6 G
1988 09 21 14.0333 G
1988 09 22 13.1333 G
1988 09 23 12.6667 G
1988 09 24 10.9667 G
1988 09 25 12.1 G
1988 09 26 13.6 G
1988 09 27 12.9 G
1988 09 28 14.5 G
1988 09 29 11.4 G
1988 09 30 11.1333 G
1988 10 01 9.7 G
1988 10 02 9.6 G
1988 10 03 11.2333 G
1988 10 04 11.1333 G
1988 10 05 11.8 G
1988 10 06 11.3 G
1988 10 07 10.4667 G
1988 10 08 10.6667 G
1988 10 09 10.8667 G
1988 10 10 10.4333 G
1988 10 11 7.66667 G
1988 10 12 9.33333 G
1988 10 13 11.3667 G
1988 10 14 11.9667 G
1988 10 15 9.86667 G
1988 10 16 9.1 G
1988 10 17 10.4 G
1988 10 18 10.1667 G
1988 10 19 8.9 G
1988 10 20 9.23333 G
1988 10 21 8.76667 G
1988 10 22 4.26667 G
1988 10 23 9.3 G
1988 10 24 2.43333 G
1988 10 25 0.2 G
1988 10 26 3.23333 G
1988 10 27 11.2333 G
1988 10 28 10.1 G
1988 10 29 0.733333 G
1988 10 30 -0.0333334 G
1988 10 31 3.13333 G
1988 11 01 6.43333 G
1988 11 02 0.266667 G
1988 11 03 1.23333 G
1988 11 04 3 G
1988 11 05 2.8 G
1988 11 06 5.93333 G
1988 11 07 3.2 G
1988 11 08 0.5 G
1988 11 09 3 G
1988 11 10 4 G
1988 11 11 6.93333 G
1988 11 12 7.33333 G
1988 11 13 5.43333 G
1988 11 14 3.5 G
1988 11 15 3.43333 G
1988 11 16 6.5 G
1988 11 17 6.83333 G
1988 11 18 5.4 G
1988 11 19 -1.7 G
1988 11 20 -3.56667 G
1988 11 21 -7.26667 G
1988 11 22 0.766667 G
1988 11 23 1.03333 G
1988 11 24 5.73333 G
1988 11 25 6.8 G
1988 11 26 4.96667 G
1988 11 27 -0.166667 G
1988 11 28 3.5 G
1988 11 29 1.4 G
1988 11 30 -4.93333 G
1988 12 01 -3.23333 G
1988 12 02 -1.36667 G
1988 12 03 0.4 G
1988 12 04 0.333333 G
1988 12 05 3.73333 G
1988 12 06 1.63333 G
1988 12 07 -0.1 G
1988 12 08 1.8 G
1988 12 09 3.26667 G
1988 12 10 3.33333 G
1988 12 11 7.23333 G
1988 12 12 2.3 G
1988 12 13 3.3 G
1988 12 14 0.733333 G
1988 12 15 -3.76667 G
1988 12 16 1.16667 G
1988 12 17 2.93333 G
1988 12 18 2.83333 G
1988 12 19 2.43333 G
1988 12 20 -2.83333 G
1988 12 21 4.5 G
1988 12 22 5.83333 G
1988 12 23 5.3 G
1988 12 24 3.83333 G
1988 12 25 2.9 G
1988 12 26 6.76667 G
1988 12 27 6.73333 G
1988 12 28 5.5 G
1988 12 29 6.96667 G
1988 12 30 6.6 G
1988 12 31 3.4 G
1989 01 01 5.3 G
1989 01 02 3.66667 G
1989 01 03 3.63333 G
1989 01 04 2.93333 G
1989 01 05 4.03333 G
1989 01 06 1.73333 G
1989 01 07 3.13333 G
1989 01 08 5.13333 G
1989 01 09 5.83333 G
1989 01 10 4.7 G
1989 01 11 3.46667 G
1989 01 12 3.46667 G
1989 01 13 4.93333 G
1989 01 14 4.56667 G
1989 01 15 6.8 G
1989 01 16 6.56667 G
1989 01 17 5.73333 G
1989 01 18 5.8 G
1989 01 19 6.2 G
1989 01 20 3.43333 G
1989 01 21 1.36667 G
1989 01 22 4.66667 G
1989 01 23 2.9 G
1989 01 24 5.5 G
1989 01 25 2.16667 G
1989 01 26 0.6 G
1989 01 27 3.26667 G
1989 01 28 4.86667 G
1989 01 29 3.43333 G
1989 01 30 6.96667 G
1989 01 31 7.43333 G
1989 02 01 4.6 G
1989 02 02 4.1 G
1989 02 03 4.03333 G
1989 02 04 3.46667 G
1989 02 05 4.53333 G
1989 02 06 6.96667 G
1989 02 07 7.26667 G
1989 02 08 6.23333 G
1989 02 09 5.36667 G
1989 02 10 4.13333 G
1989 02 11 3.33333 G
1989 02 12 4.4 G
1989 02 13 4.33333 G
1989 02 14 4.16667 G
1989 02 15 4.46667 G
1989 02 16 2.53333 G
1989 02 17 1.2 G
1989 02 18 1.86667 G
1989 02 19 7.9 G
1989 02 20 4.43333 G
1989 02 21 3.73333 G
1989 02 22 2.76667 G
1989 02 23 3.93333 G
1989 02 24 3.4 G
1989 02 25 4.66667 G
1989 02 26 5.03333 G
1989 02 27 4.5 G
1989 02 28 4.5 G
1989 03 01 3.73333 G
1989 03 02 4.6 G
1989 03 03 3.8 G
1989 03 04 3.66667 G
1989 03 05 6.5 G
1989 03 06 7.3 G
1989 03 07 7.66667 G
1989 03 08 4.36667 G
1989 03 09 4.83333 G
1989 03 10 7.8 G
1989 03 11 6.63333 G
1989 03 12 3.46667 G
1989 03 13 5.7 G
1989 03 14 5.5 G
1989 03 15 4.5 G
1989 03 16 5.26667 G
1989 03 17 4.1 G
1989 03 18 3.5 G
1989 03 19 5.03333 G
1989 03 20 7.36667 G
1989 03 21 4.76667 G
1989 03 22 5.36667 G
1989 03 23 4.13333 G
1989 03 24 4.1 G
1989 03 25 6.83333 G
1989 03 26 6.6 G
1989 03 27 8.8 G
1989 03 28 10.6667 G
1989 03 29 6.93333 G
1989 03 30 6.66667 G
1989 03 31 8 G
1989 04 01 3.36667 G
1989 04 02 -0.0333333 G
1989 04 03 -0.366667 G
1989 04 04 0.933333 G
1989 04 05 4 G
1989 04 06 5.36667 G
1989 04 07 5.7 G
1989 04 08 8.3 G
1989 04 09 7.6 G
1989 04 10 8.06667 G
1989 04 11 11.2333 G
1989 04 12 15.7333 G
1989 04 13 16.5333 G
1989 04 14 14.1667 G
1989 04 15 13.9 G
1989 04 16 7.16667 G
1989 04 17 5.06667 G
1989 04 18 3.43333 G
1989 04 19 5.1 G
1989 04 20 6.73333 G
1989 04 21 9 G
1989 04 22 7.53333 G
1989 04 23 5.83333 G
1989 04 24 6.16667 G
1989 04 25 12.2333 G
1989 04 26 10.3667 G
1989 04 27 6.7 G
1989 04 28 7.1 G
1989 04 29 8.56667 G
1989 04 30 10.0667 G
1989 05 01 10.8333 G
1989 05 02 11.7667 G
1989 05 03 12.9333 G
1989 05 04 13.5667 G
1989 05 05 11.8667 G
1989 05 06 10.3 G
1989 05 07 11.3667 G
1989 05 08 11.5 G
1989 05 09 12.8667 G
1989 05 10 10.9 G
1989 05 11 11 G
1989 05 12 11.8 G
1989 05 13 10.1 G
1989 05 14 11.6667 G
1989 05 15 14.4667 G
1989 05 16 17.5 G
1989 05 17 14.0333 G
1989 05 18 14.9 G
1989 05 19 17.8667 G
1989 05 20 18.5333 G
1989 05 21 15.1 G
1989 05 22 13.7667 G
1989 05 23 16.9 G
1989 05 24 19.8667 G
1989 05 25 21.7667 G
1989 05 26 20.8333 G
1989 05 27 16.3333 G
1989 05 28 15.5 G
1989 05 29 12.6667 G
1989 05 30 12 G
1989 05 31 11.5 G
1989 06 01 12.5 G
1989 06 02 13.7 G
1989 06 03 12.6667 G
1989 06 04 12.6333 G
1989 06 05 13.4333 G
1989 06 06 10.9 G
1989 06 07 12.9333 G
1989 06 08 13.7333 G
1989 06 09 12.1 G
1989 06 10 14.9667 G
1989 06 11 16.8 G
1989 06 12 18.6 G
1989 06 13 21.2667 G
1989 06 14 16.1333 G
1989 06 15 16.1 G
1989 06 16 18.6333 G
1989 06 17 19.8667 G
1989 06 18 20.3 G
1989 06 19 20.9333 G
1989 06 20 23.2333 G
1989 06 21 22.4667 G
1989 06 22 22.9667 G
1989 06 23 22.9 G
1989 06 24 16.6333 G
1989 06 25 19.0667 G
1989 06 26 22.8667 G
1989 06 27 20.0667 G
1989 06 28 18.1667 G
1989 06 29 14.5667 G
1989 06 30 14.5 G
1989 07 01 15.8667 G
1989 07 02 16.6 G
1989 07 03 19.9667 G
1989 07 04 21.3333 G
1989 07 05 22.9 G
1989 07 06 24.2667 G
1989 07 07 25.8 G
1989 07 08 27.0667 G
1989 07 09 24.4333 G
1989 07 10 19.1 G
1989 07 11 18.9333 G
1989 07 12 17.7 G
1989 07 13 15.1667 G
1989 07 14 13.7667 G
1989 07 15 14.6 G
1989 07 16 13.3333 G
1989 07 17 15.3667 G
1989 07 18 14.7 G
1989 07 19 16.8333 G
1989 07 20 18.1667 G
1989 07 21 19.2333 G
1989 07 22 20.2333 G
1989 07 23 21.2 G
1989 07 24 22.6 G
1989 07 25 22.2667 G
1989 07 26 24.1667 G
1989 07 27 18.8333 G
1989 07 28 18.8 G
1989 07 29 19.6 G
1989 07 30 17.1333 G
1989 07 31 14.5333 G
1989 08 01 13.7667 G
1989 08 02 14.5333 G
1989 08 03 16.6 G
1989 08 04 14.7333 G
1989 08 05 14.5333 G
1989 08 06 15.2333 G
1989 08 07 18.5 G
1989 08 08 16.2 G
1989 08 09 15.5 G
1989 08 10 17.6333 G
1989 08 11 20.0333 G
1989 08 12 17.3667 G
1989 08 13 18 G
1989 08 14 19.5 G
1989 08 15 20.0333 G
1989 08 16 21.8333 G
1989 08 17 19.6667 G
1989 08 18 18.2 G
1989 08 19 17.7333 G
1989 08 20 21.3 G
1989 08 21 22.7333 G
1989 08 22 18.1 G
1989 08 23 16.9333 G
1989 08 24 15.2333 G
1989 08 25 14.7 G
1989 08 26 14.4 G
1989 08 27 12.1667 G
1989 08 28 10.6333 G
1989 08 29 13.7 G
1989 08 30 15.8 G
1989 08 31 15.7 G
1989 09 01 15.3 G
1989 09 02 14.2 G
1989 09 03 13.6 G
1989 09 04 14.5333 G
1989 09 05 13.4 G
1989 09 06 15.1667 G
1989 09 07 15.5333 G
1989 09 08 16.1333 G
1989 09 09 15.8333 G
1989 09 10 15.5 G
1989 09 11 13.3333 G
1989 09 12 12.9333 G
1989 09 13 14 G
1989 09 14 14.9667 G
1989 09 15 12.7333 G
1989 09 16 12.9 G
1989 09 17 16.2667 G
1989 09 18 15.3333 G
1989 09 19 20.2 G
1989 09 20 15.4 G
1989 09 21 17.3667 G
1989 09 22 18.7667 G
1989 09 23 17.0667 G
1989 09 24 15.3 G
1989 09 25 14.5667 G
1989 09 26 12.3667 G
1989 09 27 12.3 G
1989 09 28 11.6 G
1989 09 29 10.7667 G
1989 09 30 12.6333 G
1989 10 01 9.63333 G
1989 10 02 12.1 G
1989 10 03 8.2 G
1989 10 04 8.23333 G
1989 10 05 9.93333 G
1989 10 06 10.0333 G
1989 10 07 10.1667 G
1989 10 08 8.53333 G
1989 10 09 6.93333 G
1989 10 10 7.9 G
1989 10 11 6.76667 G
1989 10 12 8.36667 G
1989 10 13 10.1333 G
1989 10 14 9.76667 G
1989 10 15 7.4 G
1989 10 16 10.0333 G
1989 10 17 13 G
1989 10 18 11.9333 G
1989 10 19 10.0667 G
1989 10 20 12.0333 G
1989 10 21 12.7667 G
1989 10 22 14.4333 G
1989 10 23 12.4 G
1989 10 24 12 G
1989 10 25 11.8667 G
1989 10 26 11.5667 G
1989 10 27 8.96667 G
1989 10 28 11.5667 G
1989 10 29 11 G
1989 10 30 10.5 G
1989 10 31 8.73333 G
1989 11 01 8.56667 G
1989 11 02 8.3 G
1989 11 03 8.63333 G
1989 11 04 8.96667 G
1989 11 05 7.83333 G
1989 11 06 7.9 G
1989 11 07 7.73333 G
1989 11 08 6.43333 G
1989 11 09 7.93333 G
1989 11 10 7.13333 G
1989 11 11 8.83333 G
1989 11 12 7.36667 G
1989 11 13 6.56667 G
1989 11 14 8.53333 G
1989 11 15 4.9 G
1989 11 16 1 G
1989 11 17 3.73333 G
1989 11 18 3.66667 G
1989 11 19 5.33333 G
1989 11 20 2.73333 G
1989 11 21 1.4 G
1989 11 22 0.633333 G
1989 11 23 -1.26667 G
1989 11 24 -5.26667 G
1989 11 25 -3.96667 G
1989 11 26 1.36667 G
1989 11 27 1.86667 G
1989 11 28 0.133333 G
1989 11 29 1.63333 G
1989 11 30 -0.433333 G
1989 12 01 -4.96705e-09 G
1989 12 02 -1 G
1989 12 03 3.7 G
1989 12 04 4.06667 G
1989 12 05 -0.133333 G
1989 12 06 5.66667 G
1989 12 07 1.23333 G
1989 12 08 2.43333 G
1989 12 09 -4.5 G
1989 12 10 -0.733333 G
1989 12 11 -0.433333 G
1989 12 12 1.4 G
1989 12 13 -0.266667 G
1989 12 14 -3.16667 G
1989 12 15 -4.46667 G
1989 12 16 -2.76667 G
1989 12 17 6.33333 G
1989 12 18 7.13333 G
1989 12 19 7 G
1989 12 20 2.2 G
1989 12 21 8.9 G
1989 12 22 7.66667 G
1989 12 23 4.93333 G
1989 12 24 4.9 G
1989 12 25 5.16667 G
1989 12 26 3.06667 G
1989 12 27 2.06667 G
1989 12 28 1.23333 G
1989 12 29 2.53333 G
1989 12 30 0.866667 G
1989 12 31 0.366667 G
1990 01 01 -0.0666667 G
1990 01 02 -1.33333 G
1990 01 03 -0.366667 G
1990 01 04 -0.633333 G
1990 01 05 0.166667 G
1990 01 06 2.03333 G
1990 01 07 1.4 G
1990 01 08 3.63333 G
1990 01 09 3.9 G
1990 01 10 4 G
1990 01 11 6.26667 G
1990 01 12 6.2 G
1990 01 13 3.86667 G
1990 01 14 1.53333 G
1990 01 15 4.06667 G
1990 01 16 7.56667 G
1990 01 17 6.53333 G
1990 01 18 4.5 G
1990 01 19 3.73333 G
1990 01 20 4.7 G
1990 01 21 6.46667 G
1990 01 22 7.06667 G
1990 01 23 6.1 G
1990 01 24 4.43333 G
1990 01 25 3.13333 G
1990 01 26 4.76667 G
1990 01 27 4.16667 G
1990 01 28 4.36667 G
1990 01 29 4.5 G
1990 01 30 4.16667 G
1990 01 31 6.76667 G
1990 02 01 7.16667 G
1990 02 02 5.1 G
1990 02 03 5.63333 G
1990 02 04 5.93333 G
1990 02 05 6.6 G
1990 02 06 5.2 G
1990 02 07 7.7 G
1990 02 08 8.9 G
1990 02 09 5.56667 G
1990 02 10 5.2 G
1990 02 11 4.53333 G
1990 02 12 3.1 G
1990 02 13 3.5 G
1990 02 14 2.7 G
1990 02 15 -0.7 G
1990 02 16 0.533333 G
1990 02 17 3.3 G
1990 02 18 5.73333 G
1990 02 19 4.5 G
1990 02 20 9.7 G
1990 02 21 10.4333 G
1990 02 22 7.13333 G
1990 02 23 8.33333 G
1990 02 24 8.26667 G
1990 02 25 7.43333 G
1990 02 26 6.36667 G
1990 02 27 3.26667 G
1990 02 28 4.76667 G
1990 03 01 3.56667 G
1990 03 02 1.26667 G
1990 03 03 2.6 G
1990 03 04 5.96667 G
1990 03 05 6.16667 G
1990 03 06 4.83333 G
1990 03 07 4.53333 G
1990 03 08 6.86667 G
1990 03 09 4.63333 G
1990 03 10 3.3 G
1990 03 11 7.1 G
1990 03 12 6.43333 G
1990 03 13 3.46667 G
1990 03 14 4.23333 G
1990 03 15 7 G
1990 03 16 8.96667 G
1990 03 17 9.63333 G
1990 03 18 11.3667 G
1990 03 19 10.0333 G
1990 03 20 7.2 G
1990 03 21 8.43333 G
1990 03 22 8.2 G
1990 03 23 7.56667 G
1990 03 24 7.13333 G
1990 03 25 4.86667 G
1990 03 26 4.93333 G
1990 03 27 3.93333 G
1990 03 28 4.43333 G
1990 03 29 6.4 G
1990 03 30 8.33333 G
1990 03 31 9.76667 G
1990 04 01 10.3 G
1990 04 02 12.0667 G
1990 04 03 7.6 G
1990 04 04 4.4 G
1990 04 05 5 G
1990 04 06 5.1 G
1990 04 07 6.56667 G
1990 04 08 3.36667 G
1990 04 09 4.16667 G
1990 04 10 5 G
1990 04 11 6.93333 G
1990 04 12 7.43333 G
1990 04 13 8.83333 G
1990 04 14 10.7333 G
1990 04 15 7.13333 G
1990 04 16 7.76667 G
1990 04 17 6.76667 G
1990 04 18 8 G
1990 04 19 6.9 G
1990 04 20 13.2 G
1990 04 21 13.2333 G
1990 04 22 12.2667 G
1990 04 23 13.3 G
1990 04 24 13.4333 G
1990 04 25 14.1 G
1990 04 26 13.5333 G
1990 04 27 6.33333 G
1990 04 28 8.33333 G
1990 04 29 11.5667 G
1990 04 30 13.7667 G
1990 05 01 17.2 G
1990 05 02 15.7 G
1990 05 03 17.8667 G
1990 05 04 18.3 G
1990 05 05 17.8 G
1990 05 06 18.8 G
1990 05 07 19.5667 G
1990 05 08 20.9667 G
1990 05 09 21.1667 G
1990 05 10 18.9667 G
1990 05 11 15.7 G
1990 05 12 10.4667 G
1990 05 13 12.2333 G
1990 05 14 11.5667 G
1990 05 15 12.6667 G
1990 05 16 12.8667 G
1990 05 17 12.7333 G
1990 05 18 11.8 G
1990 05 19 12.8 G
1990 05 20 13.7667 G
1990 05 21 14.3667 G
1990 05 22 14.1333 G
1990 05 23 13.0667 G
1990 05 24 11.2333 G
1990 05 25 10.8 G
1990 05 26 11.2 G
1990 05 27 8.53333 G
1990 05 28 9.96667 G
1990 05 29 12.7667 G
1990 05 30 14.1667 G
1990 05 31 14.2 G
1990 06 01 15.2333 G
1990 06 02 16.1333 G
1990 06 03 14.4667 G
1990 06 04 13.8333 G
1990 06 05 17.1 G
1990 06 06 17.8 G
1990 06 07 17.6667 G
1990 06 08 15.3667 G
1990 06 09 17.6 G
1990 06 10 18.3 G
1990 06 11 20.3333 G
1990 06 12 19.9333 G
1990 06 13 17.2333 G
